"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.142,0.358,-0.31,0.12,-0.57,0.75
"ClusIPW",11.904,0.096,-0.65,0.37,-0.65,-0.06
"addIPW",22.257,0.732,-0.32,0.19,0.71,0.6
"Oracle",22.919,0.724,0,0.2,-0.1,0.98
