"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.193,0,-1,0,0,0
"ClusIPW",8.6,0.297,-0.36,-0.72,-0.45,-0.38
"addIPW",17.293,0.501,0.43,0.59,-0.19,-0.65
"Oracle",22.764,0.721,0,0.2,-0.1,0.98
