"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.244,0,-1,0,0,0
"ClusIPW",16.475,0.738,0.45,-0.34,-0.54,0.63
"addIPW",17.779,0.325,-0.67,0.44,-0.09,0.59
"Oracle",22.797,0.719,0,0.2,-0.1,0.98
