"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",20.724,0.496,-0.4,0.42,-0.03,0.82
"ClusIPW",15.168,0.275,-0.44,0.69,-0.49,-0.29
"addIPW",21.714,0.711,0.5,0.47,-0.46,0.56
"Oracle",22.833,0.719,0,0.2,-0.1,0.98
