"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",20.774,0.654,0.55,0.71,-0.3,0.32
"ClusIPW",9.071,0.414,-0.32,-0.51,0.65,-0.46
"addIPW",19.647,0.522,-0.49,0.29,0.78,0.27
"Oracle",22.862,0.722,0,0.2,-0.1,0.98
