"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.247,0,-1,0,0,0
"ClusIPW",15.023,0.207,-0.59,0.42,-0.59,0.34
"addIPW",21.104,0.501,-0.45,0,0,0.89
"Oracle",22.822,0.723,0,0.2,-0.1,0.98
