"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.216,0,-1,0,0,0
"ClusIPW",21.429,0.51,-0.1,0.23,-0.56,0.79
"addIPW",21.709,0.735,-0.36,0.07,0.68,0.64
"Oracle",22.838,0.723,0,0.2,-0.1,0.98
