"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.679,0.396,-0.47,0.88,-0.06,0.04
"ClusIPW",16.183,0.301,-0.65,0,0.65,0.39
"addIPW",8.678,0.378,-0.4,-0.19,0.83,-0.34
"Oracle",22.774,0.719,0,0.2,-0.1,0.98
