"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.836,0.246,-0.81,0.33,0.38,0.3
"ClusIPW",15.274,0.276,-0.37,0.66,-0.6,-0.26
"addIPW",20.52,1,1,0,0,0
"Oracle",22.792,0.717,0,0.2,-0.1,0.98
