"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.183,0,-1,0,0,0
"ClusIPW",9.744,0.024,-0.54,0.23,-0.57,-0.57
"addIPW",21.1,0.498,-0.45,0,0,0.89
"Oracle",22.805,0.718,0,0.2,-0.1,0.98
