"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.215,0,-1,0,0,0
"ClusIPW",9.219,0,-0.58,-0.02,-0.58,-0.58
"addIPW",15.699,0.623,-0.1,-0.38,-0.14,0.91
"Oracle",22.78,0.721,0,0.2,-0.1,0.98
