"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.709,0.438,-0.21,0.73,-0.48,0.44
"ClusIPW",16.293,0.354,-0.58,0.58,0.52,-0.25
"addIPW",21.995,0.748,-0.28,0.21,0.74,0.58
"Oracle",22.867,0.72,0,0.2,-0.1,0.98
