"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.061,0.427,0.03,0.76,-0.65,0.03
"ClusIPW",16.131,0.273,-0.55,0.55,-0.55,0.3
"addIPW",20.997,0.501,-0.3,0.38,-0.24,0.84
"Oracle",22.769,0.72,0,0.2,-0.1,0.98
