"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.012,0.356,-0.58,0.81,-0.09,0.04
"ClusIPW",20.603,0.553,-0.04,0.69,-0.24,0.69
"addIPW",22.184,0.723,-0.29,0.24,0.67,0.64
"Oracle",22.825,0.723,0,0.2,-0.1,0.98
