"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.567,0.356,0.24,0.46,-0.69,-0.51
"ClusIPW",20.684,0.572,-0.13,0.7,0.09,0.7
"addIPW",21.483,0.694,-0.36,0.19,0.81,0.42
"Oracle",22.945,0.722,0,0.2,-0.1,0.98
