"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",20.123,0.576,-0.34,0.47,0.76,0.3
"ClusIPW",13.118,0.177,-0.52,0.52,-0.52,-0.43
"addIPW",21.117,0.502,-0.45,0,0,0.89
"Oracle",22.867,0.719,0,0.2,-0.1,0.98
