"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.212,0,-1,0,0,0
"ClusIPW",14.509,0.245,-0.47,0.64,-0.49,-0.36
"addIPW",21.116,0.502,-0.45,0,0,0.89
"Oracle",22.811,0.72,0,0.2,-0.1,0.98
