"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.576,0.399,0.04,0.64,-0.77,0.01
"ClusIPW",11.741,0.105,-0.66,0.42,-0.51,-0.36
"addIPW",21.755,0.536,-0.48,0.22,0.27,0.8
"Oracle",22.89,0.721,0,0.2,-0.1,0.98
