"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.838,0.352,-0.46,0.57,0.5,-0.47
"ClusIPW",12.834,0.165,-0.51,0.5,-0.52,-0.46
"addIPW",17.684,0.455,0.4,0.39,-0.81,-0.17
"Oracle",22.812,0.721,0,0.2,-0.1,0.98
