"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.905,0.277,-0.71,0.64,-0.25,0.14
"ClusIPW",18.567,0.412,-0.21,0.61,-0.61,0.45
"addIPW",21.391,0.757,-0.33,0.12,0.87,0.35
"Oracle",22.803,0.722,0,0.2,-0.1,0.98
