"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.095,0.236,-0.37,0.07,-0.64,0.67
"ClusIPW",19.339,0.374,-0.35,0.25,-0.49,0.75
"addIPW",16.534,0.693,0.43,-0.18,-0.79,0.41
"Oracle",22.869,0.724,0,0.2,-0.1,0.98
