"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.075,0.473,0.09,0.69,-0.66,0.3
"ClusIPW",8.111,0.231,-0.4,-0.59,-0.49,-0.5
"addIPW",19.444,0.507,0.3,0.4,-0.83,0.26
"Oracle",22.821,0.721,0,0.2,-0.1,0.98
