"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.885,0.331,-0.41,0.78,-0.1,-0.46
"ClusIPW",20.898,0.595,-0.04,0.67,-0.01,0.74
"addIPW",21.183,0.528,-0.2,0.38,-0.32,0.85
"Oracle",22.818,0.721,0,0.2,-0.1,0.98
