"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",14.939,0.342,0.25,0.41,-0.63,-0.61
"ClusIPW",19.953,0.439,-0.1,0.3,-0.68,0.66
"addIPW",22.362,0.75,-0.3,0.16,0.65,0.68
"Oracle",22.816,0.72,0,0.2,-0.1,0.98
