"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.483,0.407,0.28,0.35,-0.89,-0.01
"ClusIPW",12.296,0.139,-0.54,0.46,-0.55,-0.44
"addIPW",22.171,0.734,-0.35,0.13,0.69,0.62
"Oracle",22.835,0.723,0,0.2,-0.1,0.98
