"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.214,0,-1,0,0,0
"ClusIPW",21.668,0.804,0.48,0.55,0.49,0.48
"addIPW",19.189,0.504,-0.46,-0.14,0.07,0.87
"Oracle",22.844,0.723,0,0.2,-0.1,0.98
