"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.055,0.359,0.17,0.51,-0.34,-0.77
"ClusIPW",17.486,0.513,0.53,0.47,-0.46,-0.53
"addIPW",21.058,0.895,0.93,0.36,-0.04,-0.02
"Oracle",22.921,0.722,0,0.2,-0.1,0.98
