"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",13.603,0.334,0.37,0.24,-0.68,-0.58
"ClusIPW",8.148,0.088,-0.55,-0.37,-0.55,-0.5
"addIPW",21.386,0.569,-0.12,0.44,-0.27,0.85
"Oracle",22.833,0.72,0,0.2,-0.1,0.98
