"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",13.239,0.299,-0.46,0.16,0.8,-0.34
"ClusIPW",21.006,0.54,-0.13,0.48,-0.33,0.8
"addIPW",21.86,0.699,-0.19,0.38,0.62,0.66
"Oracle",22.786,0.721,0,0.2,-0.1,0.98
