"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.839,0.492,0.33,0.54,-0.77,0.06
"ClusIPW",17.206,0.314,-0.5,0.5,-0.5,0.5
"addIPW",21.281,0.667,-0.35,0.25,0.81,0.41
"Oracle",22.795,0.718,0,0.2,-0.1,0.98
