"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.186,0.482,-0.16,0.85,0.42,-0.26
"ClusIPW",14.488,0.243,-0.46,0.63,-0.49,-0.38
"addIPW",21.323,0.516,-0.28,0.34,-0.24,0.86
"Oracle",22.797,0.721,0,0.2,-0.1,0.98
