"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.235,0.321,-0.11,0.66,-0.39,-0.63
"ClusIPW",8.102,0.173,-0.52,-0.52,-0.52,-0.45
"addIPW",21.197,0.5,-0.47,0.27,0.12,0.83
"Oracle",22.826,0.721,0,0.2,-0.1,0.98
