"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.96,0.414,0.37,0.44,-0.54,-0.61
"ClusIPW",16.236,0.361,-0.4,0.74,0.22,-0.49
"addIPW",20.923,0.682,0.26,0.72,0.57,0.3
"Oracle",22.771,0.722,0,0.2,-0.1,0.98
