"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.972,0.416,-0.04,0.73,-0.67,0.15
"ClusIPW",22.103,0.837,0.56,0.23,-0.56,0.56
"addIPW",22.02,0.702,-0.32,0.24,0.69,0.6
"Oracle",22.814,0.722,0,0.2,-0.1,0.98
