"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.252,0.382,-0.04,0.74,-0.22,-0.64
"ClusIPW",17.982,0.421,-0.23,0.91,-0.34,0.07
"addIPW",20.56,0.601,0.39,0.14,-0.86,0.3
"Oracle",22.843,0.723,0,0.2,-0.1,0.98
