"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.142777774631132,0.6063,0.26,0.59,0.55,-0.44,-0.31
"ClusIPW",-0.0137998757779368,0.295633333333333,-0.49,-0.1,-0.39,-0.55,0.55
"addIPW",0.426180067070215,0.243766666666667,-0.55,0.23,0.27,0.05,0.75
"Oracle",0.639551578380854,0.5027,0,0.63,0.32,0.32,0.63
