"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.00588555427456279,0.373633333333333,-0.28,0.58,0.13,-0.7,-0.27
"ClusIPW",0.516442059282442,0.271533333333333,-0.52,0.54,0.18,0.41,0.49
"addIPW",0.629188902314812,0.536933333333333,0.09,0.52,0.35,0.36,0.69
"Oracle",0.654601786120832,0.516633333333333,0,0.63,0.32,0.32,0.63
