"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.144376612498941,0.433333333333333,-0.18,0.75,0.23,-0.55,-0.24
"ClusIPW",0.574386017349666,0.375,-0.31,0.57,0.15,0.49,0.57
"addIPW",0.498991908325971,0.688066666666667,0.45,0.36,0.38,0.52,0.51
"Oracle",0.618715739649832,0.490733333333333,0,0.63,0.32,0.32,0.63
