"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",-0.0452387986181483,0.494266666666667,0,0.43,0.28,-0.78,-0.35
"ClusIPW",0.541650051762889,0.388933333333333,-0.25,0.6,0.22,-0.01,0.73
"addIPW",0.537097072754312,0.647533333333333,0.35,0.77,0.26,-0.05,0.47
"Oracle",0.640718484855049,0.503266666666667,0,0.63,0.32,0.32,0.63
