"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",-0.0648289232010027,0.470166666666667,-0.06,0.42,0.33,-0.75,-0.38
"ClusIPW",0.487647874634679,0.262766666666667,-0.54,0.54,0.36,-0.04,0.54
"addIPW",0.564909529874515,0.688433333333333,0.43,0.51,0.17,0.16,0.71
"Oracle",0.634460205984221,0.499733333333333,0,0.63,0.32,0.32,0.63
