"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",-0.114828004201645,0.4966,0.02,0.41,0.11,-0.84,-0.34
"ClusIPW",0.41040972396179,0.621333333333333,0.29,0.59,-0.37,0.57,0.33
"addIPW",0.618144861705186,0.5236,0.06,0.78,0.25,0.24,0.51
"Oracle",0.613699226220978,0.495566666666667,0,0.63,0.32,0.32,0.63
