"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",-0.1404899123104,0.424033333333333,-0.18,0.5,0.11,-0.65,-0.54
"ClusIPW",0.495540181353607,0.5178,0.04,0.19,-0.08,0.28,0.94
"addIPW",0.397876500585138,0.5952,0.25,0.59,-0.47,0.3,0.52
"Oracle",0.605604629395942,0.4897,0,0.63,0.32,0.32,0.63
