"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.267888268851187,0.603766666666667,0.27,0.61,0.56,-0.49,0
"ClusIPW",0.569105188642841,0.339166666666667,-0.38,0.45,0.3,0.45,0.6
"addIPW",0.545677783851355,0.3849,-0.29,0.21,0.33,0.28,0.83
"Oracle",0.628549885082577,0.505366666666667,0,0.63,0.32,0.32,0.63
