"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.0288997128116995,0.580166666666667,0.19,0.63,0.11,-0.68,-0.31
"ClusIPW",0.606966046717156,0.545766666666667,0.08,0.45,0.58,0.28,0.62
"addIPW",0.559329716423408,0.615766666666667,0.28,0.5,0.4,-0.05,0.71
"Oracle",0.613812678717168,0.4896,0,0.63,0.32,0.32,0.63
