"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",-0.0433102132681902,0.523,0.04,0.57,0.01,-0.76,-0.32
"ClusIPW",0.299860631864415,0.861833333333333,0.73,0.4,0.21,0.49,0.14
"addIPW",0.594260376899047,0.521933333333333,0.03,0.27,0.55,0.2,0.77
"Oracle",0.651044457011376,0.509633333333333,0,0.63,0.32,0.32,0.63
