"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.143867771897622,0.5272,0.08,0.49,0.47,-0.73,0.03
"ClusIPW",0.594253789854831,0.473066666666667,-0.06,0.55,0.55,0.29,0.55
"addIPW",0.594371296140367,0.5573,0.15,0.41,0.52,0.39,0.61
"Oracle",0.63382012938475,0.504466666666667,0,0.63,0.32,0.32,0.63
