"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.031644678699593,0.523933333333333,0.03,0.57,0.39,-0.66,-0.3
"ClusIPW",0.592494637910626,0.411566666666667,-0.22,0.53,0.43,0.43,0.55
"addIPW",0.585563792514994,0.503733333333333,0.01,0.55,0.2,0.58,0.57
"Oracle",0.605611200305886,0.492633333333333,0,0.63,0.32,0.32,0.63
