"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",-0.0761999981061807,0.5838,0.2,0.4,0.16,-0.84,-0.27
"ClusIPW",0.428933977846045,0.4759,-0.05,0.33,-0.37,0.08,0.86
"addIPW",0.46317674358547,0.518633333333333,0.08,0.21,0.17,-0.08,0.96
"Oracle",0.651337617541138,0.507366666666667,0,0.63,0.32,0.32,0.63
