"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.0773107202910688,0.451366666666667,-0.11,0.56,0.5,-0.55,-0.35
"ClusIPW",0.587090674009549,0.3559,-0.35,0.62,0.14,0.29,0.62
"addIPW",0.627519096970589,0.578066666666667,0.18,0.62,0.42,0.33,0.55
"Oracle",0.629150424445123,0.5023,0,0.63,0.32,0.32,0.63
