"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.0207437955251573,0.439366666666667,-0.15,0.66,0.12,-0.65,-0.33
"ClusIPW",0.564007422112043,0.462833333333333,-0.1,0.53,0.48,0.61,0.33
"addIPW",0.578310713442004,0.359966666666667,-0.34,0.49,0.35,0.51,0.51
"Oracle",0.631343710542727,0.5005,0,0.63,0.32,0.32,0.63
