"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",-0.0237426823131865,0.580733333333333,0.21,0.59,0.18,-0.7,-0.3
"ClusIPW",0.602936080870889,0.4234,-0.2,0.56,0.49,0.44,0.45
"addIPW",0.472420022809142,0.655233333333333,0.38,0.29,0.38,0.65,0.45
"Oracle",0.637591169201096,0.506266666666667,0,0.63,0.32,0.32,0.63
