"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.165544982824139,0.4483,-0.13,0.74,0.23,-0.6,-0.11
"ClusIPW",0.38193428428287,0.490733333333333,-0.01,0.7,-0.34,-0.27,0.57
"addIPW",0.608582490532915,0.5064,0.02,0.65,0.3,0.19,0.67
"Oracle",0.620899856555877,0.496366666666667,0,0.63,0.32,0.32,0.63
