"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.0676408166706172,0.490366666666667,-0.03,0.6,0.23,-0.76,-0.11
"ClusIPW",0.549089780461379,0.640933333333333,0.36,0.49,0.38,0.49,0.48
"addIPW",0.551957259897715,0.468933333333333,-0.07,0.49,0.13,0.68,0.53
"Oracle",0.631653894368847,0.5019,0,0.63,0.32,0.32,0.63
