"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",-0.0121843325793291,0.4812,-0.07,0.52,0.36,-0.67,-0.37
"ClusIPW",0.542933161417908,0.599733333333333,0.24,0.73,-0.14,0.32,0.54
"addIPW",0.563911988018266,0.5678,0.15,0.79,-0.15,0.2,0.54
"Oracle",0.630730979468901,0.4949,0,0.63,0.32,0.32,0.63
