"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.0175414413529957,0.464233333333333,-0.08,0.57,0.47,-0.34,-0.57
"ClusIPW",0.554213038827044,0.398733333333333,-0.25,0.85,0.28,0.03,0.36
"addIPW",0.563792919415604,0.4677,-0.07,0.88,0.28,0.06,0.37
"Oracle",0.641480838933223,0.5055,0,0.63,0.32,0.32,0.63
