"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.0574291090331537,0.653533333333333,0.36,0.51,0.39,-0.62,-0.26
"ClusIPW",0.149698356729874,0.354933333333333,-0.35,0.3,-0.73,-0.14,0.49
"addIPW",0.603388789499345,0.643633333333333,0.32,0.47,0.2,0.12,0.79
"Oracle",0.654383162597014,0.5118,0,0.63,0.32,0.32,0.63
