"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.0331527494612594,0.5543,0.13,0.72,0.1,-0.56,-0.38
"ClusIPW",0.518814454134354,0.6357,0.33,0.41,-0.06,0.36,0.77
"addIPW",0.608563524170328,0.5169,0.02,0.58,0.49,0.35,0.54
"Oracle",0.621892076004322,0.495066666666667,0,0.63,0.32,0.32,0.63
