"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.1146844768724,0.494133333333333,-0.02,0.5,0.56,-0.63,-0.17
"ClusIPW",0.555317254731814,0.375366666666667,-0.31,0.51,-0.01,0.41,0.69
"addIPW",0.527816438915445,0.566666666666667,0.19,0.2,0.18,0.31,0.89
"Oracle",0.648528566873971,0.507466666666667,0,0.63,0.32,0.32,0.63
