"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",-0.0148292638511721,0.571466666666667,0.19,0.59,0.13,-0.63,-0.45
"ClusIPW",0.582830117844243,0.359833333333333,-0.35,0.67,0.3,0.12,0.57
"addIPW",0.582748314132683,0.609066666666667,0.27,0.6,0.51,0.28,0.48
"Oracle",0.635869671342184,0.510733333333333,0,0.63,0.32,0.32,0.63
