"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",-0.00537121506845365,0.622133333333333,0.3,0.6,0.22,-0.52,-0.48
"ClusIPW",0.593986541614243,0.5233,0.03,0.87,0.19,0.24,0.4
"addIPW",0.551119190786605,0.356533333333333,-0.33,0.5,0.25,0.54,0.54
"Oracle",0.632183956890101,0.509266666666667,0,0.63,0.32,0.32,0.63
