"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.024800628608509,0.684266666666667,0.43,0.4,0.57,-0.49,-0.32
"ClusIPW",0.552044742500241,0.408566666666667,-0.21,0.31,0.64,0.32,0.59
"addIPW",0.482158101132082,0.659233333333333,0.39,0.2,0.53,0.58,0.44
"Oracle",0.636186149089452,0.495666666666667,0,0.63,0.32,0.32,0.63
