"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.181426751023193,0.436666666666667,-0.17,0.59,0.45,-0.64,-0.05
"ClusIPW",0.581888695320041,0.4467,-0.14,0.44,0.06,0.55,0.69
"addIPW",0.611735405608067,0.526966666666667,0.08,0.55,0.41,0.28,0.67
"Oracle",0.626464334999947,0.495266666666667,0,0.63,0.32,0.32,0.63
