"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.208811625726773,0.524466666666667,0.06,0.61,0.4,-0.68,0
"ClusIPW",0.436832945229,0.563733333333333,0.14,-0.02,0.16,0.14,0.97
"addIPW",0.442633993210726,0.5141,0.04,0,0.29,-0.04,0.96
"Oracle",0.636437169504246,0.506266666666667,0,0.63,0.32,0.32,0.63
