"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",-0.0288818736395662,0.656433333333333,0.37,0.51,0.27,-0.51,-0.52
"ClusIPW",0.160657388168819,0.5414,0.1,0.69,-0.65,0.26,-0.15
"addIPW",0.321967062290858,0.494,0.02,-0.36,0.39,0.5,0.69
"Oracle",0.652453943149246,0.5096,0,0.63,0.32,0.32,0.63
